Zweedse taalkunde: Grammaticale analyse,Andreas Widoff,5,A005689
Zweeds: Taalvaardigheid IV,Andreas Widoff,5,A005690
Zweedse letterkunde: Poëzie ,Daan Vandenhaute,5,A005691
Zweedse taalkunde: Constructiegrammatica,Johanna Barddal,5,A005692
Geschiedenis en cultuur van de Spaanstalige wereld,Ilse Logie,5,A005693
Spaans: Taalvaardigheid I,Patrick Goethals,8,A005694
Spaans: Taalvaardigheid II,Marlies Jansegers,4,A005695
Spaanse taalkunde: Inleiding,Renata Enghels,3,A005696
Hispano-Amerikaanse letterkunde: Overzicht,Ilse Logie,5,A005697
Spaans: Taalvaardigheid III,Renata Enghels,5,A005698
Spaanse taalkunde: Morfologie,Marlies Jansegers,5,A005699
Spaanse taalkunde: Syntaxis en semantiek,Renata Enghels,5,A005700
Spaanse letterkunde: Hedendaagse periode,Javier Muñoz de Morales Galiana,5,A005701
Hispano-Amerikaanse letterkunde: Korte verhalen,Ilse Logie,5,A005702
Spaanse taalkunde: Historische ontwikkeling,Marlies Jansegers,5,A005703
Spaanse letterkunde: De Gouden Eeuw,Elizabeth Amann,5,A005704
Nederlandse taalkunde: Inleiding tot de sociolinguïstiek,Gert De Sutter,3,A005705
Nederlands: Taalvaardigheid I,Anne-Sophie Ghyselen,3,A005706
Nederlandse letterkunde: IJkpunten,Lars Bernaerts,4,A005707
Nederlandse letterkunde: Middeleeuwen,Youri Desplenter,5,A005708
Nederlandse taalkunde: Grammatica – woordsoorten en zinsleer,Timothy Colleman,5,A005709
Nederlandse letterkunde: Moderne poëzie,Yves T'Sjoen,5,A005710
Nederlandse letterkunde: Vroegmoderne tijd,Kornee van der Haven,5,A005711
"Nederlandse taalkunde: Grammatica – klankleer, woordleer en methodologie",Timothy Colleman,4,A005712
Nederlandse taalkunde: Variëteiten van het Nederlands,Anne-Sophie Ghyselen,3,A005713
Nederlandse letterkunde: Modern proza,Lars Bernaerts,5,A005714
Nederlandse letterkunde: Thema's en methodes,Lars Bernaerts,5,A005715
Nederlandse taalkunde: Geschiedenis van het Nederlands,Timothy Colleman,5,A005716
Nederlandse taalkunde: Discoursanalyse,Ulrike Vogl,5,A005717
"Latijnse letterkunde: Cultuur, milieu en gender",Marco Formisano,5,A005718
Latijnse letterkunde: De poëtische traditie,Marco Formisano,5,A005719
Latijnse taalkunde: Geschiedenis van de taal,Giovanbattista Galdi,5,A005720
Lectuur van Latijnse teksten: Proza,Marco Formisano,5,A005721
Latijnse letterkunde: Literatuur in dialoog,Jeroen De Gussem,5,A005722
Latijnse taalkunde: Evolutie en variatie,Giovanbattista Galdi,5,A005723
Receptiegeschiedenis: Transformatie van de oudheid in de hedendaagse cultuur,Marco Formisano,5,A005724
Geschiedenis en cultuur van Italië: Thema's,Teodoro Katinis,3,A005725
Geschiedenis en cultuur van Italië: Inleiding,Mara Santi,3,A005726
Italiaans: Taalvaardigheid I,Claudia Crocco,5,A005727
Italiaans: Taalvaardigheid II,Giuliano Izzo,4,A005728
Italiaanse taalkunde: Geschiedenis en analyse,Claudia Crocco,5,A005729
Italiaans: Taalvaardigheid III,Giuliano Izzo,5,A005730
Italiaanse letterkunde: Hedendaagse periode,Mara Santi,5,A005731
Italiaanse letterkunde: Overzicht van de nieuwere periode,Mara Santi,5,A005732
Italiaanse letterkunde: Overzicht van de oudere periode,Aretina Bellizzi,5,A005733
Italiaanse taalkunde: Syntaxis en pragmatiek van het gesproken Italiaans,Claudia Crocco,5,A005734
Italiaanse letterkunde: Historische periode,Teodoro Katinis,5,A005735
Italiaanse letterkunde: Literatuur in dialoog,Aretina Bellizzi,5,A005736
Italiaanse taalkunde: Sociolinguïstiek en taalvariatie,Claudia Crocco,5,A005737
Duits: Taalvaardigheid I – Basisgrammatica,Petra Campe,6,A005738
Duits: Taalvaardigheid II – Literaire teksten,Elke Gilson,5,A005739
Duitse letterkunde: Kleppers van gisteren en nu,Benjamin Biebuyck,5,A005740
Duitse taalkunde: Inleiding,Torsten Leuschner,4,A005741
Duits: Taalvaardigheid III – Structuren in gebruik,Torsten Leuschner,5,A005742
Duitse letterkunde: Anatomie van het proza,Benjamin Biebuyck,5,A005743
Duitse letterkunde: Geniale rebellen,Gunther Martens,5,A005744
Duitse taalkunde: Taalvariatie,Anne Breitbarth,5,A005745
Geschiedenis en cultuur van de Duitstalige wereld,Torsten Leuschner,5,A005746
Duits: Actuele problemen,Gunther Martens,5,A005747
Duitse letterkunde: Verlichte klassiekers,Gunther Martens,5,A005748
Duitse taalkunde: Lexicologie,Torsten Leuschner,5,A005750
English: General Language Proficiency,Miriam Taverniers,6,A005751
English Literature: Introduction  ,Gert Buelens,5,A005752
English Linguistics: Introduction,Ellen Simon,5,A005753
History and Culture of the English-speaking World,Brecht de Groote,4,A005754
English: Academic Language Proficiency,Ellen Simon,5,A005755
English Literature: Overview 1800 to Present,Marco Caracciolo,5,A005756
English Literature: Overview up to 1800,Elly McCausland,5,A005757
English Linguistics: Phonology,Ellen Simon,5,A005758
English Linguistics: Syntax and Semantics,Miriam Taverniers,5,A005759
English Literature: American Literature,Wibke Schniedermann,5,A005760
English Literature: Historical Period,Louise Benson James,5,A005761
English Literature: Modern Period,Alexander Vandewalle,5,A005762
English Linguistics: Analysis of Spoken Interaction,Melina De Dijn,5,A005763
Frans: Taalvaardigheid I,Sonia Michiels,5,A005765
Frans: Taalvaardigheid II,Anaïs Vajnovszki,5,A005766
Franse letterkunde: Overzicht,Griet Theeten,5,A005767
Franse taalkunde: Inleiding,Peter Lauwers,5,A005768
Frans: Taalvaardigheid III,Anaïs Vajnovszki,5,A005769
Franse letterkunde: 16e-18e eeuw,Alexander Roose,4,A005770
Franse letterkunde: 19e-20e eeuw,Alexander Roose,5,A005771
Franse taalkunde: Historische ontwikkeling van het Frans,Peter Lauwers,3,A005772
Franse taalkunde: Semantiek en pragmatiek,Ludivine Crible,4,A005773
Geschiedenis en cultuur van de Franstalige wereld,Francis Mus,4,A005774
Frans: Taalvaardigheid IV,Anaïs Vajnovszki,5,A005775
Franse letterkunde: Analyse van proza,Pierre Schoentjes,5,A005776
Franse letterkunde: Thema’s in de historische literatuur,Alexander Roose,5,A005777
Franse taalkunde: Tekstlinguïstiek,Peter Lauwers,5,A005778
Oudgriekse letterkunde: Genres en periodes,Kristoffel Demoen,5,A005779
Oudgriekse letterkunde: Drama,Kristoffel Demoen,5,A005780
Nieuwgrieks: Taalvaardigheid I,Katja De Herdt,5,A005781
Ancient Greek Linguistics: Language Variation,Andrea Cuomo,5,A005782
Nieuwgrieks: Taalvaardigheid II,Katja De Herdt,5,A005784
Oudgriekse taalkunde: Discoursanalyse,Klaas Bentein,5,A005785
Oudgrieks: Taalbeheersing I,Floris Bernard,5,A005786
Oudgrieks: Taalbeheersing II,Floris Bernard,5,A005787
Latijn: Taalbeheersing I,Giovanbattista Galdi,5,A005788
Latijn: Taalbeheersing II,Giovanbattista Galdi,5,A005789
Nederlands: Taalvaardigheid II,Anne-Sophie Ghyselen,3,A005790
Stage,Koen Aerts,15,A005791
Afrikaans: Taal- en letterkunde,Timothy Colleman,5,A005792
Inleiding tot de studie van taal- en letterkunde,Klaas Willems,5,A005793
Algemene taalwetenschap I: Theorieën en methodes,Klaas Willems,5,A005794
Vertaaltheorie en -praktijk: De klassieken,Wim Verbaal,5,A005795
Algemene literatuurwetenschap I: Thema’s uit de Europese literatuurgeschiedenis,Koen De Temmerman,5,A005798
Algemene literatuurwetenschap II: Leestheorieën,Jurgen Pieters,5,A005799
Algemene taalwetenschap II: Taalvariatie en taalverandering,Klaas Willems,5,A005800
Vergelijkende letterkunde: Poëtica,Jurgen Pieters,5,A005801
Vergelijkende letterkunde: Literatuur en intermedialiteit,Bart Keunen,5,A005802
Duits: Communicatie- en vertaalpraktijk I,Christophe Wybraeke,3,A005804
Duits: Communicatie- en vertaalpraktijk II,Petra Campe,3,A005805
Duits voor specifieke doeleinden: Presentatietechnieken,Petra Campe,5,A005806
Duits voor specifieke doeleinden: Academisch schrijven,Petra Campe,4,A005807
Duits voor specifieke doeleinden: Professionele mondelinge communicatie,Christophe Wybraeke,3,A005808
Vertaling Duits-Nederlands: Journalistieke contexten,Sofie Decock,3,A005809
Duits voor specifieke doeleinden: Professionele schriftelijke communicatie,Jelena Vranjes,3,A005810
Engels: Taalvaardigheid I,Bernard De Clerck,8,A005811
Vertaalwetenschap: Corpusgebaseerde en cognitieve stromingen,Evy Woumans,3,A005814
Vertaalwetenschap: Culturele stromingen,Anneleen Spiessens,4,A005815
Technologieën voor afstandstolken en ondertiteling,Jelena Vranjes,4,A005816
English: Language Proficiency II,Evy Woumans,5,A005817
Vertaling Nederlands-Engels,David Chan,5,A005819
English for Specific Purposes: Academic Writing and Presentation,David Chan,5,A005820
Culture and Society of the English-speaking World,Brecht de Groote,4,A005821
Engels voor specifieke doeleinden: Tolkinitiatie en (re)presentatie,Katrijn Maryns,3,A005822
English for Specific Purposes: Translation and Transcreation,Joeri Van Liefferinge,3,A005823
Engels voor specifieke doeleinden: Professionele communicatie,Bernard De Clerck,3,A005824
Frans: Contrastieve taalpraktijk,Brunehilde Ammann,3,A005826
Cultuur en samenleving van de Franstalige wereld,Griet Theeten,4,A005827
Frans: Lexicale en grammaticale structuren,Sonia Michiels,5,A005828
Frans: Mondelinge communicatie in culturele context,Laurence Swaelens,5,A005829
Frans: Tekstanalyse en redactietechnieken,Thomas Franck,5,A005830
Frans voor specifieke doeleinden: Mondelinge professionele communicatie,Sonia Michiels,3,A005831
Vertaling Frans-Nederlands: Culturele contexten,Anneleen Spiessens,3,A005832
Frans voor specifieke doeleinden: Schriftelijke professionele communicatie,Thomas Franck,3,A005833
Italiaans: Bedrijfs- en publiekscommunicatie,Irene Cenni,5,A005834
Geschiedenis en cultuur van Italië: Uitdieping,Giuliano Izzo,5,A005835
Italiaans: Gespecialiseerde vertaling,Irene Cenni,6,A005836
Italiaans voor specifieke doeleinden: Tolkinitiatie en presentatietechnieken,Giuliano Izzo,3,A005837
Italiaans: Taal en tekst in contrast,Giuliano Izzo,5,A005838
Italiaans: Taal en maatschappij,Elisa De Cristofaro,4,A005839
Italiaans: Grammatica en taalvariatie,Irene Cenni,5,A005840
Italiaans: Redactietechnieken,Giuliano Izzo,3,A005841
Vertaling Italiaans-Nederlands,Irene Cenni,3,A005842
Italiaans: Meertalige communicatie en vertaling,Irene Cenni,5,A005843
Nederlands: Vertaalrevisie,Gert De Sutter,3,A005844
Russische literatuur: Capita selecta,Ben Dhooge,4,A005850
Russisch: Grammatica III,Bart Hendrickx,5,A005851
Russisch: Taalpraktijk III,Bart Hendrickx,5,A005852
Russisch: Taalpraktijk IV,Elena Ivobotenko,5,A005853
Geschiedenis en cultuur van Rusland,Piet Van Poucke,4,A005854
Vertaling Russisch-Nederlands,Bart Hendrickx,3,A005855
Russisch: Bedrijfs- en publiekscommunicatie,Elena Ivobotenko,3,A005856
Russisch: Maatschappelijke ontwikkelingen in het taalgebied,Piet Van Poucke,3,A005857
Russisch: Taal en beroep,Johanna Hautekiet,4,A005858
Russisch: Gespecialiseerde vertaling,Bart Hendrickx,4,A005859
Spaans: Grammatica en semantiek,Patrick Goethals,5,A005861
Spaans: Redactietechnieken,Carine De Groote,4,A005862
Spaans: Interculturele communicatie,Patrick Goethals,5,A005863
Cultuur en samenleving van de Spaanstalige wereld,Patrick Goethals,5,A005864
Spaans voor specifieke doeleinden: Presentatietechnieken en tolkinitiatie,July De Wilde,3,A005865
Vertaling Spaans-Nederlands: Bedrijfscontexten,Carine De Groote,3,A005866
Spaans voor specifieke doeleinden: Redactietechnieken in bedrijfscontexten,Nausica Marcos Miguel,3,A005867
Inleiding programmeren voor de humanities,Loic De Langhe,5,A005868
Data- en corpusbeheer met Python: Theorie en toepassingen,Cynthia Van Hee,5,A005869
NLP and Linguistic Analysis,Lieve Macken,5,A005870
Introduction to Machine Learning and Feature Engineering for NLP,Veronique Hoste,5,A005871
Ethics for Human-centered AI,Joke Daems,5,A005874
Neural Networks and NLP Applications,Arda Tezcan,5,A005875
Turks: Taalvaardigheid I,Johan Vandewalle,6,A005876
Turks: Taalvaardigheid II,Johan Vandewalle,6,A005877
Turks: Taalvaardigheid III,Johan Vandewalle,5,A005878
Turks: Taalvaardigheid IV,Sevdag Kaya,4,A005879
Turks: Redactietechnieken en vertaling,A. Seza Doğruöz,3,A005880
Turks: Mondelinge presentatietechnieken,Sevdag Kaya,3,A005881
Methods of Corpus Linguistics,Jorina Brysbaert,6,A005891
Europe and Asia: Cultural Encounters and Differences,Jakob De Roover,5,A005896
Conceptualizing Culture,Jurgen Pieters,5,A005897
Nederlands: Vertaling uit de vreemde taal,Anneleen Spiessens,5,A005904
Russisch: Tekstvaardigheid,Elena Ivobotenko,3,A005920
Duits: Gespecialiseerde vertaling I,Petra Campe,4,A005921
Duits: Gespecialiseerde vertaling II,Petra Campe,4,A005922
Spaans: Gespecialiseerde vertaling II,Carine De Groote,5,A005925
Engels: Gespecialiseerde vertaling I,Joeri Van Liefferinge,4,A005929
Engels: Gespecialiseerde vertaling II,Joeri Van Liefferinge,4,A005930
Duits: Algemene tolkpraktijk,Jelena Vranjes,6,A005935
Duits: Gespecialiseerde tolkpraktijk,Jelena Vranjes,5,A005936
Engels: Algemene tolkpraktijk,Katrijn Maryns,6,A005937
Engels: Gespecialiseerde tolkpraktijk,Katrijn Maryns,5,A005938
Frans: Algemene tolkpraktijk,Bart Defrancq,6,A005939
Frans: Gespecialiseerde tolkpraktijk,Helke Rampelberg,5,A005940
Italiaans: Algemene tolkpraktijk,Bart Defrancq,6,A005941
Italiaans: Gespecialiseerde tolkpraktijk,Bart Defrancq,5,A005942
Russisch: Algemene tolkpraktijk ,Elena Ivobotenko,4,A005945
Spaans: Algemene tolkpraktijk,July De Wilde,6,A005947
Spaans: Gespecialiseerde tolkpraktijk,July De Wilde,5,A005948
"Oekraïne: Historiografie, taal, natievorming",Aleksey Yudin,5,A005949
Methodologie: Voorbereiding op de masterproef,Aleksey Yudin,5,A005950
Oefeningen Nederlandse literatuur,Youri Desplenter,5,A005953
Theorie van de meertalige en interculturele communicatie,Ellen Van Praet,4,A005954
Organisaties en communicatie,An-Sofie Claeys,4,A005955
Erfgoed en digitale transformatie,Pieter-Jan Maes,5,A005956
Dutch as a Foreign Language: CEFR B2,Sylvianne De Schepper,6,A005958
Dutch as a Foreign Language: CEFR A2,Chloé Lybaert,6,A005959
Dutch as a Foreign Language: CEFR B1,Chloé Lybaert,6,A005960
Duits: Bedrijfs- en publiekscommunicatie I,Christophe Wybraeke,5,A005961
Duits: Bedrijfs- en publiekscommunicatie II,Sofie Decock,5,A005962
Engels: Bedrijfs- en publiekscommunicatie I,Aurélie De Waele,4,A005963
Engels: Bedrijfs- en publiekscommunicatie II,Bernard De Clerck,5,A005964
Frans: Bedrijfs- en publiekscommunicatie I,Catherine Bouko,5,A005965
Frans: Bedrijfs- en publiekscommunicatie II,Catherine Bouko,5,A005966
Spaans: Bedrijfs- en publiekscommunicatie I,Nausica Marcos Miguel,5,A005967
Spaans: Bedrijfs- en publiekscommunicatie II,Nausica Marcos Miguel,5,A005968
Frans: Gespecialiseerde vertaling I,Francis Mus,5,A005970
Methods in Corpus Linguistics and Experimental Linguistics,Gilles-Maurice de Schryver,5,A006624
Narrative Semantics and Pragmatics,Miriam Taverniers,5,A006626
"Syntax, Case and Lexicon",Bernat Bardagil Mas,5,A006627
Phonetics and Phonology,Claudia Crocco,5,A006628
Language Variation and Change,Anne Breitbarth,5,A006630
Geschiedenis van Centraal-Azië en de Pontisch-Kaspische steppe,Bruno De Cordier,5,A006631
Literaturen van de islamwereld,Caroline Janssen,5,A006632
Islam in Asia: Visual and Material Culture,Eva De Clercq,5,A006633
Arabische taal- en tekststructuren: literair erfgoed,Jo Van Steenbergen,7,A006634
History and Culture of the Modern and Contemporary Middle East,Christopher Markiewicz,5,A006635
The Ottoman Empire in the Early Modern World,Christopher Markiewicz,5,A006636
Methode en onderzoek 1,Bart Dessein,5,A006637
Methode en onderzoek 2,Christoph Anderl,5,A006638
Arabische taal- en tekststructuren: sociaal en politiek denken,Jo Van Steenbergen,7,A006639
Arabische taal- en tekststructuren: religieus denken,Islam Dayeh,8,A006640
Arabische taalverwerving: Media en Egyptisch III,Lisa Franke,8,A006641
Arabische taalverwerving: Media en Egyptisch IV,Aymon Kreil,7,A006642
Wenyan I,Ann Heirman,5,A006643
Wenyan II,Ann Heirman,5,A006644
Wenyan III,Ann Heirman,5,A006645
Wenyan IV,Ann Heirman,5,A006646
Global China,Bart Dessein,5,A006647
Langues de l'Inde,Klaas Willems,5,A006648
"Anthropology, Africa and the Anthropocene",Nick Rahier,5,A006650
History and Theory of African Urbanism,Johan Lagae,5,A006651
History of Africa,Gillian Mathys,5,A006652
Duitse debatten,Gunther Martens,5,A006653
German Geistesgeschichte,Benjamin Biebuyck,5,A006654
Duitse letterkunde: Tekstanalyse en interpretatie,Gunther Martens,5,A006655
Duitse letterkunde: Vertelanalyse en retoriek,Elke Gilson,5,A006656
Duitse taalkunde: Taalsysteem en taalverandering,Anne Breitbarth,5,A006657
Duitse taalkunde: Taalvariatie in debat,Torsten Leuschner,5,A006658
Duitse taalkunde: Taalgeschiedenis,Anne Breitbarth,5,A006659
English Linguistics: Accents of English: Historical and Contemporary Perspectives,Ellen Simon,5,A006660
Literature in English: Transhistorical Approaches,Elly McCausland,5,A006661
 Literature in English: Text and Context,Wibke Schniedermann,5,A006662
Literature in English: Literary Paradigms,Roland Greene,5,A006663
Literature in English: Creative Writing,Gert Buelens,5,A006664
Literature in English: Interdisciplinary Approaches,Stef Craps,5,A006665
Literature in English: Global Texts,Stef Craps,5,A006666
Literature in English: Genre and Innovation,Marianne Van Remoortel,5,A006667
Franse taalkunde: Discoursanalyse en interactie  ,Ludivine Crible,5,A006668
Franse taalkunde: Syntaxis en semantiek,Peter Lauwers,5,A006669
Franse taalkunde: Diachrone morfosyntaxis en tekstanalyse,Peter Lauwers,5,A006670
Franse taalkunde: Variatie,Peter Lauwers,5,A006671
Franse letterkunde: Hedendaagse perspectieven,Pierre Schoentjes,5,A006672
Franse letterkunde: Poëtica in praktijk,Pierre Schoentjes,5,A006673
Franse letterkunde: Ideeën in context,Alexander Roose,5,A006674
Ancient Greek Linguistics: Diachrony,Andrea Cuomo,5,A006675
Oudgriekse letterkunde: Onderzoeksthema's,Julie Van Pelt,5,A006676
Italiaanse letterkunde: Historische letterkunde,Teodoro Katinis,5,A006677
Italian Linguistics: Prosody and Language Variation,Claudia Crocco,5,A006678
Italiaanse taalkunde: Historische aspecten,Kim Groothuis,5,A006679
Latin Linguistics: The language of Non-literary Sources,Giovanbattista Galdi,5,A006680
Latijnse taalkunde: Taalkundige benaderingen van diachronie,Giovanbattista Galdi,5,A006681
